"boat","fishing_trip_id","departure_date","wind_direction","wind_speed_m_s1","departure_time","return_time","trossa_id","with_leb","net_in_trossa","net_mesh_size_inches","net_height_meshes","net_length_meters","latitude_dms","longitude_dms","soaking_nights","min_depth_fathoms","max_depth_fathoms","lumpfish_per_trossa","birds_per_trossa","black_guillemot","european_shag","great_cormorant","common_eider","common_murre","long.tailed_duck","northern_fulmar","red.throated_loon","atlantic_puffin","harbour_seal","grey_seal","harp_seal","white_beaked_dolphin","bottlenose_dolphin","harbour_porpoise","biopol_onboard","comments","lumpfish_per_day","birds_per_day","mammals_per_day","cumulative_lumpfish","cumulative_birds","cumulative_mammals","date"
"Arndis",28,"2022.04.10","south","1-3","06:00","14:00","15","",12,10.5,12,38,"65d58m10s","20d24m70s",3,6.17,13.9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"halldor","",664,11,0,1451,46,0,2022-04-10
"Arndis",28,"2022.04.10","south","1-3","06:00","14:00","1","",12,10.5,12,38,"65d58m36s","20d24m60s",3,5.3,10.6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"halldor","",664,11,0,1451,46,0,2022-04-10
"Arndis",28,"2022.04.10","south","1-3","06:00","14:00","8","",12,10.5,12,38,"65d58m48s","20d24m70s",3,4.9,11.7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"halldor","",664,11,0,1451,46,0,2022-04-10
"Arndis",28,"2022.04.10","south","1-3","06:00","14:00","11","LEB",12,10.5,12,38,"65d58m55s","20d24m60s",3,6.3,10.3,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"halldor","",664,11,0,1451,46,0,2022-04-10
"Arndis",28,"2022.04.10","south","1-3","06:00","14:00","13","",12,10.5,12,38,"65d59m10s","20d25m24s",3,9.8,11.2,34,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"halldor","",664,11,0,1451,46,0,2022-04-10
"Arndis",28,"2022.04.10","south","1-3","06:00","14:00","4","",12,10.5,12,38,"65d59m13s","20d25m74s",3,10.9,17.2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"halldor","",664,11,0,1451,46,0,2022-04-10
"Arndis",28,"2022.04.10","south","1-3","06:00","14:00","12","",12,10.5,12,38,"65d59m30s","20d25m30s",3,9.3,10.3,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"halldor","",664,11,0,1451,46,0,2022-04-10
"Arndis",28,"2022.04.10","south","1-3","06:00","14:00","7","",12,10.5,12,38,"65d57m63s","20d29m03s",3,5.3,5.3,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"halldor","",664,11,0,1451,46,0,2022-04-10
"Arndis",28,"2022.04.10","south","1-3","06:00","14:00","10","",12,10.5,12,38,"65d57m43s","20d28m64s",3,5.6,5.7,36,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"halldor","",664,11,0,1451,46,0,2022-04-10
"Arndis",28,"2022.04.10","south","1-3","06:00","14:00","5","",12,10.5,12,38,"65d53m30s","20d28m08s",3,5.4,6.3,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"halldor","",664,11,0,1451,46,0,2022-04-10
"Arndis",28,"2022.04.10","south","1-3","06:00","14:00","6","",12,10.5,12,38,"65d56m73s","20d27m93s",3,5.2,7.3,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"halldor","",664,11,0,1451,46,0,2022-04-10
"Arndis",28,"2022.04.10","south","1-3","06:00","14:00","3","",12,10.5,12,38,"65d56m60s","20d27m58s",3,3.88,7.6,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"halldor","",664,11,0,1451,46,0,2022-04-10
"Simma",29,"2022.04.08","north_west","3-8","05:15","17:00","16","LEB",6,10.5,16,69,"65d55m30s","21d15m15s",5,14,16,106,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"herdis","one LE buoy had head broken off when arrived ",1140,0,2,4844,0,7,2022-04-08
"Simma",29,"2022.04.08","north_west","3-8","05:15","17:00","15","",7,10.5,16,69,"65d54m62s","21d13m46s",5,19,36,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1140,0,2,4844,0,7,2022-04-08
"Simma",29,"2022.04.08","north_west","3-8","05:15","17:00","14","",7,10.5,16,69,"65d52m15s","21d14m08s",5,20,37,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1140,0,2,4844,0,7,2022-04-08
"Simma",29,"2022.04.08","north_west","3-8","05:15","17:00","13","",7,10.5,16,69,"65d52m04s","21d14m21s",6,23,40,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1140,0,2,4844,0,7,2022-04-08
"Simma",29,"2022.04.08","north_west","3-8","05:15","17:00","12","",7,10.5,16,69,"65d51m73s","21d14m35s",5,11,15,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1140,0,2,4844,0,7,2022-04-08
"Simma",29,"2022.04.08","north_west","3-8","05:15","17:00","11","",7,10.5,16,69,"65d51m49s","21d14m32s",5,12,20,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1140,0,2,4844,0,7,2022-04-08
"Simma",29,"2022.04.08","north_west","3-8","05:15","17:00","9","",7,10.5,16,69,"65d42m82s","21d09m07s",1,23,26,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1140,0,2,4844,0,7,2022-04-08
"Simma",29,"2022.04.08","north_west","3-8","05:15","17:00","8","",7,10.5,16,69,"65d43m07s","21d08m64s",1,22,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1140,0,2,4844,0,7,2022-04-08
"Simma",30,"2022.04.09","north","3-8","12:30","19:20","1","",7,10.5,16,69,"65d42m69s","21d07m43s",2,20,22,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",697,0,2,5541,0,9,2022-04-09
"Simma",30,"2022.04.09","north","3-8","12:30","19:20","2","",7,10.5,16,69,"65d42m98s","21d07m14s",2,19,25,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",697,0,2,5541,0,9,2022-04-09
"Simma",30,"2022.04.09","north","3-8","12:30","19:20","3","",7,10.5,16,69,"65d43m21s","21d07m28s",2,20,30,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"","",697,0,2,5541,0,9,2022-04-09
"Simma",30,"2022.04.09","north","3-8","12:30","19:20","4","",7,10.5,16,69,"65d43m30s","21d07m34s",2,17,24,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"","",697,0,2,5541,0,9,2022-04-09
"Simma",30,"2022.04.09","north","3-8","12:30","19:20","5","",5,10.5,16,69,"65d43m49s","21d07m17s",2,25,33,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",697,0,2,5541,0,9,2022-04-09
"Simma",30,"2022.04.09","north","3-8","12:30","19:20","6","",6,10.5,16,69,"65d43m15s","21d08m24s",2,19,21,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",697,0,2,5541,0,9,2022-04-09
"Simma",30,"2022.04.09","north","3-8","12:30","19:20","7","",7,10.5,16,69,"65d43m37s","21d07m88s",2,25,20,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",697,0,2,5541,0,9,2022-04-09
"Simma",30,"2022.04.09","north","3-8","12:30","19:20","9","",7,10.5,16,69,"65d42m84s","21d09m03s",1,21,23,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",697,0,2,5541,0,9,2022-04-09
"Simma",30,"2022.04.09","north","3-8","12:30","19:20","10","",7,10.5,16,69,"65d42m89s","21d09m87s",2,21,26,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",697,0,2,5541,0,9,2022-04-09
"Simma",31,"2022.04.10","0","0-1","05:15","14:00","16","LEB",6,10.5,16,69,"65d55m20s","21d15m11s",2,13,19,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","replaced LE buoy that broke previous time",648,0,0,6189,0,9,2022-04-10
"Simma",31,"2022.04.10","0","0-1","05:15","14:00","15","",7,10.5,16,69,"65d54m67s","21d13m51s",2,20,35,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",648,0,0,6189,0,9,2022-04-10
"Simma",31,"2022.04.10","0","0-1","05:15","14:00","14","",7,10.5,16,69,"65d52m21s","21d14m20s",2,20,36,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",648,0,0,6189,0,9,2022-04-10
"Simma",31,"2022.04.10","0","0-1","05:15","14:00","12","",7,10.5,16,69,"65d52m09s","21d14m09s",2,23,40,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",648,0,0,6189,0,9,2022-04-10
"Simma",31,"2022.04.10","0","0-1","05:15","14:00","13","",7,10.5,16,69,"65d52m00s","21d14m08s",2,24,40,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",648,0,0,6189,0,9,2022-04-10
"Simma",31,"2022.04.10","0","0-1","05:15","14:00","11","",7,10.5,16,69,"65d51m49s","21d14m32s",2,12,20,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",648,0,0,6189,0,9,2022-04-10
"Simma",32,"2022.04.13","0","0-1","06:20","15:30","1","",7,10.5,16,69,"65d42m64s","21d07m42s",4,20,23,93,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"","",1103,1,2,7292,1,11,2022-04-13
"Simma",32,"2022.04.13","0","0-1","06:20","15:30","2","",7,10.5,16,69,"65d42m03s","21d07m22s",4,20,24,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1103,1,2,7292,1,11,2022-04-13
"Simma",32,"2022.04.13","0","0-1","06:20","15:30","3","",7,10.5,16,69,"65d42m23s","21d07m19s",4,19,28,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1103,1,2,7292,1,11,2022-04-13
"Simma",32,"2022.04.13","0","0-1","06:20","15:30","4","",7,10.5,16,69,"65d43m28s","21d07m38s",4,15,25,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1103,1,2,7292,1,11,2022-04-13
"Simma",32,"2022.04.13","0","0-1","06:20","15:30","5","",5,10.5,16,69,"65d43m50s","21d07m15s",4,20,28,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1103,1,2,7292,1,11,2022-04-13
"Simma",32,"2022.04.13","0","0-1","06:20","15:30","6","",6,10.5,16,69,"65d43m37s","21d07m91s",4,23,25,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1103,1,2,7292,1,11,2022-04-13
"Simma",32,"2022.04.13","0","0-1","06:20","15:30","7","",7,10.5,16,69,"65d43m14s","21d08m29s",4,23,25,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"","",1103,1,2,7292,1,11,2022-04-13
"Simma",32,"2022.04.13","0","0-1","06:20","15:30","8","",7,10.5,16,69,"65d43m06s","21d08m70s",5,23,26,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1103,1,2,7292,1,11,2022-04-13
"Simma",32,"2022.04.13","0","0-1","06:20","15:30","9","",7,10.5,16,69,"65d42m78s","21d09m09s",4,21,25,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1103,1,2,7292,1,11,2022-04-13
"Simma",32,"2022.04.13","0","0-1","06:20","15:30","10","",7,10.5,16,69,"65d42m91s","21d09m88s",4,20,26,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1103,1,2,7292,1,11,2022-04-13
"Simma",33,"2022.04.14","north","3-8","05:40","14:00","15","",7,10.5,16,69,"65d54m69s","21d13m51s",4,19,33,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1017,0,0,8309,1,11,2022-04-14
"Simma",33,"2022.04.14","north","3-8","05:40","14:00","16","LEB",6,10.5,16,69,"65d55m25s","21d15m00s",4,14,19,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1017,0,0,8309,1,11,2022-04-14
"Simma",33,"2022.04.14","north","3-8","05:40","14:00","14","",7,10.5,16,69,"65d52m18s","21d14m05s",4,20,37,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1017,0,0,8309,1,11,2022-04-14
"Simma",33,"2022.04.14","north","3-8","05:40","14:00","12","",7,10.5,16,69,"65d52m09s","21d14m09s",4,23,40,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1017,0,0,8309,1,11,2022-04-14
"Simma",33,"2022.04.14","north","3-8","05:40","14:00","13","",7,10.5,16,69,"65d52m02s","21d14m17s",4,24,40,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1017,0,0,8309,1,11,2022-04-14
"Simma",33,"2022.04.14","north","3-8","05:40","14:00","11","",7,10.5,16,69,"65d52m31s","21d14m17s",4,21,40,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1017,0,0,8309,1,11,2022-04-14
"Simma",34,"2022.04.16","south","3-8","06:00","15:00","1","",7,10.5,16,69,"65d42m33s","21d07m86s",3,10,12,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","",966,0,2,9275,1,13,2022-04-16
"Simma",34,"2022.04.16","south","3-8","06:00","15:00","2","",7,10.5,16,69,"65d42m59s","21d07m68s",3,9,12,111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","",966,0,2,9275,1,13,2022-04-16
"Simma",34,"2022.04.16","south","3-8","06:00","15:00","3","",7,10.5,16,69,"65d42m82s","21d07m68s",3,9,13,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",966,0,2,9275,1,13,2022-04-16
"Simma",34,"2022.04.16","south","3-8","06:00","15:00","4","",7,10.5,16,69,"65d43m11s","21d07m59s",3,10,14,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",966,0,2,9275,1,13,2022-04-16
"Simma",34,"2022.04.16","south","3-8","06:00","15:00","5","",5,10.5,16,69,"65d42m95s","21d08m07s",3,9,11,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",966,0,2,9275,1,13,2022-04-16
"Simma",34,"2022.04.16","south","3-8","06:00","15:00","6","",6,10.5,16,69,"65d43m33s","21d07m85s",3,15,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",966,0,2,9275,1,13,2022-04-16
"Simma",34,"2022.04.16","south","3-8","06:00","15:00","7","",7,10.5,16,69,"65d43m15s","21d07m84s",3,12,13,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",966,0,2,9275,1,13,2022-04-16
"Simma",34,"2022.04.16","south","3-8","06:00","15:00","8","",7,10.5,16,69,"65d42m86s","21d08m16s",3,8,9,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",966,0,2,9275,1,13,2022-04-16
"Simma",34,"2022.04.16","south","3-8","06:00","15:00","9","",7,10.5,16,69,"65d42m84s","21d08m94s",3,15,19,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",966,0,2,9275,1,13,2022-04-16
"Simma",34,"2022.04.16","south","3-8","06:00","15:00","10","",7,10.5,16,69,"65d42m71s","21d09m59s",3,10,23,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",966,0,2,9275,1,13,2022-04-16
"Simma",35,"2022.04.18","0","0-1","06:00","16:00","16","LEB",6,10.5,16,69,"65d55m28s","21d15m15s",4,13,18,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",700,0,0,9975,1,13,2022-04-18
"Simma",35,"2022.04.18","0","0-1","06:00","16:00","15","",7,10.5,16,69,"65d55m25s","21d14m31s",4,11,11,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",700,0,0,9975,1,13,2022-04-18
"Simma",35,"2022.04.18","0","0-1","06:00","16:00","14","",7,10.5,16,69,"65d52m20s","21d14m14s",4,21,37,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",700,0,0,9975,1,13,2022-04-18
"Simma",35,"2022.04.18","0","0-1","06:00","16:00","13","",7,10.5,16,69,"65d52m00s","21d14m12s",4,24,40,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",700,0,0,9975,1,13,2022-04-18
"Simma",35,"2022.04.18","0","0-1","06:00","16:00","12","",7,10.5,16,69,"65d52m11s","21d14m10s",4,21,37,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",700,0,0,9975,1,13,2022-04-18
"Simma",35,"2022.04.18","0","0-1","06:00","16:00","11","",7,10.5,16,69,"65d51m78s","21d14m41s",4,11,14,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",700,0,0,9975,1,13,2022-04-18
"Fengsaell",36,"2022.04.10","0","0","05:00","17:00","13","",10,10.5,14,64,"65d44m00s","20d41m00s",3,12,24,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",879,1,0,2884,4,0,2022-04-10
"Fengsaell",36,"2022.04.10","0","0","05:00","17:00","12","",10,10.5,14,64,"65d43m00s","20d42m00s",3,12,23,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","",879,1,0,2884,4,0,2022-04-10
"Fengsaell",36,"2022.04.10","0","0","05:00","17:00","10","",10,10.5,14,64,"65d44m00s","20d42m00s",3,9,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",879,1,0,2884,4,0,2022-04-10
"Fengsaell",36,"2022.04.10","0","0","05:00","17:00","8","",10,10.5,14,64,"65d45m00s","20d44m00s",3,9,17,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",879,1,0,2884,4,0,2022-04-10
"Fengsaell",36,"2022.04.10","0","0","05:00","17:00","7","",10,10.5,14,64,"65d46m00s","20d49m00s",3,14,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",879,1,0,2884,4,0,2022-04-10
"Fengsaell",36,"2022.04.10","0","0","05:00","17:00","5","",10,10.5,14,64,"65d45m00s","20d48m00s",3,6,20,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",879,1,0,2884,4,0,2022-04-10
"Fengsaell",36,"2022.04.10","0","0","05:00","17:00","4","",10,10.5,14,64,"65d46m00s","20d49m00s",2,6,14,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",879,1,0,2884,4,0,2022-04-10
"Fengsaell",36,"2022.04.10","0","0","05:00","17:00","1","LEB",10,10.5,14,64,"65d47m00s","20d49m00s",2,12,19,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",879,1,0,2884,4,0,2022-04-10
"Fengsaell",36,"2022.04.10","0","0","05:00","17:00","2","",7,10.5,14,64,"65d47m00s","20d48m00s",2,10,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",879,1,0,2884,4,0,2022-04-10
"Fengsaell",36,"2022.04.10","0","0","05:00","17:00","3","",10,10.5,14,64,"65d47m00s","20d48m00s",2,15,23,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",879,1,0,2884,4,0,2022-04-10
"Fengsaell",36,"2022.04.10","0","0","05:00","17:00","9","",10,10.5,14,64,"65d50m00s","20d21m00s",2,15,19,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",879,1,0,2884,4,0,2022-04-10
"Fengsaell",36,"2022.04.10","0","0","05:00","17:00","6","",10,10.5,14,64,"65d50m00s","20d20m00s",2,14,19,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",879,1,0,2884,4,0,2022-04-10
"Fengsaell",37,"2022.04.13","0","0-1","05:00","17:00","1","LEB",10,10.5,14,64,"65d47m50s","20d49m30s",3,12,19,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",618,2,2,3502,6,2,2022-04-13
"Fengsaell",37,"2022.04.13","0","0-1","05:00","17:00","2","",7,10.5,14,64,"65d47m00s","20d48m00s",3,10,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",618,2,2,3502,6,2,2022-04-13
"Fengsaell",37,"2022.04.13","0","0-1","05:00","17:00","3","",10,10.5,14,64,"65d48m52s","20d48m40s",3,15,23,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",618,2,2,3502,6,2,2022-04-13
"Fengsaell",37,"2022.04.13","0","0-1","05:00","17:00","7","",10,10.5,14,64,"65d45m80s","20d49m14s",3,10,18,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"herdis","",618,2,2,3502,6,2,2022-04-13
"Fengsaell",37,"2022.04.13","0","0-1","05:00","17:00","5","",10,10.5,14,64,"65d46m19s","20d49m14s",3,10,18.5,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",618,2,2,3502,6,2,2022-04-13
"Fengsaell",37,"2022.04.13","0","0-1","05:00","17:00","4","",10,10.5,14,64,"65d46m26s","20d51m51s",3,14,19.5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",618,2,2,3502,6,2,2022-04-13
"Fengsaell",37,"2022.04.13","0","0-1","05:00","17:00","8","",10,10.5,14,64,"65d45m01s","20d43m23s",3,9,13.5,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"herdis","",618,2,2,3502,6,2,2022-04-13
"Fengsaell",37,"2022.04.13","0","0-1","05:00","17:00","10","",10,10.5,14,64,"65d44m60s","20d42m48s",3,6,15.5,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"herdis","",618,2,2,3502,6,2,2022-04-13
"Fengsaell",37,"2022.04.13","0","0-1","05:00","17:00","13","",10,10.5,14,64,"65d43m73s","20d41m85s",3,8,22.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"herdis","",618,2,2,3502,6,2,2022-04-13
"Fengsaell",37,"2022.04.13","0","0-1","05:00","17:00","12","",10,10.5,14,64,"65d43m85s","20d41m43s",3,10,24,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",618,2,2,3502,6,2,2022-04-13
"Fengsaell",37,"2022.04.13","0","0-1","05:00","17:00","9","",10,10.5,14,64,"65d51m17s","20d21m63s",3,16.5,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",618,2,2,3502,6,2,2022-04-13
"Fengsaell",37,"2022.04.13","0","0-1","05:00","17:00","6","",10,10.5,14,64,"65d50m33s","20d21m32s",3,10,16.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",618,2,2,3502,6,2,2022-04-13
"Simma",38,"2022.04.19","north_east","3-8","06:00","13:30","1","",7,10.5,16,69,"65d42m33s","21d07m86s",3,10,12,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",966,1,0,10941,2,13,2022-04-19
"Simma",38,"2022.04.19","north_east","3-8","06:00","13:30","2","",7,10.5,16,69,"65d42m59s","21d07m68s",3,9,12,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",966,1,0,10941,2,13,2022-04-19
"Simma",38,"2022.04.19","north_east","3-8","06:00","13:30","3","",7,10.5,16,69,"65d42m82s","21d07m68s",3,10,13,98,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","",966,1,0,10941,2,13,2022-04-19
"Simma",38,"2022.04.19","north_east","3-8","06:00","13:30","4","",7,10.5,16,69,"65d43m11s","21d07m59s",3,11,14,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",966,1,0,10941,2,13,2022-04-19
"Simma",38,"2022.04.19","north_east","3-8","06:00","13:30","5","",5,10.5,16,69,"65d42m95s","21d 08m07s",3,8,12,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",966,1,0,10941,2,13,2022-04-19
"Simma",38,"2022.04.19","north_east","3-8","06:00","13:30","6","",6,10.5,16,69,"65d43m33s","21d08m88s",3,15,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",966,1,0,10941,2,13,2022-04-19
"Simma",38,"2022.04.19","north_east","3-8","06:00","13:30","7","",7,10.5,16,69,"65d43m15s","21d07m84s",3,10,13,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",966,1,0,10941,2,13,2022-04-19
"Simma",38,"2022.04.19","north_east","3-8","06:00","13:30","8","",7,10.5,16,69,"65d42m86s","21d08m16s",3,6,9,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",966,1,0,10941,2,13,2022-04-19
"Simma",38,"2022.04.19","north_east","3-8","06:00","13:30","9","",7,10.5,16,69,"65d42m84s","21d08m59s",3,15,19,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",966,1,0,10941,2,13,2022-04-19
"Simma",38,"2022.04.19","north_east","3-8","06:00","13:30","10","",7,10.5,16,69,"65d42m71s","21d09m59s",3,23,9,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",966,1,0,10941,2,13,2022-04-19
"Simma",39,"2022.04.21","0","0-1","06:00","20:30","15","",7,10.5,16,69,"65d55m25s","21d14m31s",3,13,18,64,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"","",1691,7,0,12632,9,13,2022-04-21
"Simma",39,"2022.04.21","0","0-1","06:00","20:30","16","LEB",6,10.5,16,69,"65d55m28s","21d15m15s",3,13,18,106,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"","",1691,7,0,12632,9,13,2022-04-21
"Simma",39,"2022.04.21","0","0-1","06:00","20:30","11","",7,10.5,16,69,"65d51m72s","21d14m41s",3,22,37,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1691,7,0,12632,9,13,2022-04-21
"Simma",39,"2022.04.21","0","0-1","06:00","20:30","13","",7,10.5,16,69,"65d52m00s","21d14m12s",3,11,14,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1691,7,0,12632,9,13,2022-04-21
"Simma",39,"2022.04.21","0","0-1","06:00","20:30","12","",7,10.5,16,69,"65d52m11s","21d14m10s",3,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1691,7,0,12632,9,13,2022-04-21
"Simma",39,"2022.04.21","0","0-1","06:00","20:30","14","",7,10.5,16,69,"65d52m20s","21d14m13s",3,12,24,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1691,7,0,12632,9,13,2022-04-21
"Simma",39,"2022.04.21","0","0-1","06:00","20:30","1","",7,10.5,16,69,"65d42m30s","21d08m07s",2,6,8,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1691,7,0,12632,9,13,2022-04-21
"Simma",39,"2022.04.21","0","0-1","06:00","20:30","2","",7,10.5,16,69,"65d42m60s","21d07m68s",2,10,13,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1691,7,0,12632,9,13,2022-04-21
"Simma",39,"2022.04.21","0","0-1","06:00","20:30","3","",7,10.5,16,69,"65d42m81s","21d07m66s",2,10,19,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1691,7,0,12632,9,13,2022-04-21
